UMAP1,UMAP2,Group,Sensitivity,Intensity_LowerQuartileIntensity_pLCK,pLCK_x_AreaShape_Area,subtype
13.144452,10.3834,SJ65,1,0.000477931,2.918414072,TAL1 DP-like with LMO2::TRB
12.5595,7.4044223,SJ65,1,0.000264304,1.61079768,TAL1 DP-like with LMO2::TRB
11.340137,12.708211,SJ65,1,0.006367914,4.546913427,TAL1 DP-like with LMO2::TRB
8.056823,7.59937,SJ65,1,-0.002970608,-0.04426934,TAL1 DP-like with LMO2::TRB
9.209075,13.760868,SJ65,1,0.005879625,7.650464832,TAL1 DP-like with LMO2::TRB
10.247554,14.392037,SJ65,1,0.00612377,9.298242304,TAL1 DP-like with LMO2::TRB
11.92974,7.9352365,SJ65,1,-0.004053999,-1.024355911,TAL1 DP-like with LMO2::TRB
10.838181,10.720193,SJ65,1,-0.008433338,-1.401747375,TAL1 DP-like with LMO2::TRB
7.193501,9.546436,SJ65,1,-0.009684578,-1.078610116,TAL1 DP-like with LMO2::TRB
10.811688,5.4287634,SJ65,1,-0.002604392,-0.39484994,TAL1 DP-like with LMO2::TRB
9.245587,8.267254,SJ65,1,-0.001932995,0.766947192,TAL1 DP-like with LMO2::TRB
11.556388,7.9227586,SJ65,1,-0.003794596,-1.04459082,TAL1 DP-like with LMO2::TRB
11.111321,13.718106,SJ65,1,0.011403391,24.31501454,TAL1 DP-like with LMO2::TRB
12.807558,7.1530013,SJ65,1,-7.14E-05,3.048762819,TAL1 DP-like with LMO2::TRB
13.324668,9.067612,SJ65,1,-0.000468129,1.471418816,TAL1 DP-like with LMO2::TRB
7.152312,8.695856,SJ65,1,-0.006449665,-1.789664664,TAL1 DP-like with LMO2::TRB
12.916759,10.637691,SJ65,1,0.005711776,5.822809605,TAL1 DP-like with LMO2::TRB
8.812368,5.7634406,SJ65,1,-0.003580969,0.771972736,TAL1 DP-like with LMO2::TRB
12.143697,12.742379,SJ65,1,0.00874832,4.9154896,TAL1 DP-like with LMO2::TRB
12.549431,11.732123,SJ65,1,0.008275291,10.98049712,TAL1 DP-like with LMO2::TRB
12.902969,11.357955,SJ65,1,0.004903048,4.396318094,TAL1 DP-like with LMO2::TRB
11.873529,13.247952,SJ65,1,0.01312766,10.55966971,TAL1 DP-like with LMO2::TRB
13.089531,9.096176,SJ65,1,0.001546062,2.765564762,TAL1 DP-like with LMO2::TRB
12.4350815,12.301331,SJ65,1,0.004536831,5.984419908,TAL1 DP-like with LMO2::TRB
10.005284,7.853354,SJ65,1,0.0012714,4.075482834,TAL1 DP-like with LMO2::TRB
12.603825,10.209816,SJ65,1,0.001515544,4.601847255,TAL1 DP-like with LMO2::TRB
8.141673,8.410819,SJ65,1,-0.003291048,-0.850272306,TAL1 DP-like with LMO2::TRB
12.353465,9.733785,SJ65,1,0.000126973,1.054657345,TAL1 DP-like with LMO2::TRB
11.390121,8.556764,SJ65,1,-0.000468129,0.406342496,TAL1 DP-like with LMO2::TRB
11.4637575,13.487234,SJ65,1,0.021321756,14.77742859,TAL1 DP-like with LMO2::TRB
12.247861,12.181705,SJ65,1,0.014485713,9.106670982,TAL1 DP-like with LMO2::TRB
13.404353,9.39535,SJ65,1,0.0012714,2.116647984,TAL1 DP-like with LMO2::TRB
10.53403,10.910922,SJ65,1,0.001607099,3.28794,TAL1 DP-like with LMO2::TRB
12.517199,11.93822,SJ65,1,0.006169546,6.185238345,TAL1 DP-like with LMO2::TRB
9.540387,5.760215,SJ65,1,-0.003397861,-0.34109028,TAL1 DP-like with LMO2::TRB
8.737774,13.934871,SJ65,1,0.007344491,4.531733136,TAL1 DP-like with LMO2::TRB
8.416263,11.061153,SJ65,1,-0.006892177,-1.012028325,TAL1 DP-like with LMO2::TRB
11.22951,11.670824,SJ65,1,0.000920442,1.630994211,TAL1 DP-like with LMO2::TRB
10.772349,6.1853476,SJ65,1,-0.001261598,1.253122332,TAL1 DP-like with LMO2::TRB
9.685253,14.414486,SJ65,1,0.008672026,4.906781901,TAL1 DP-like with LMO2::TRB
11.559214,11.957891,SJ65,1,0.002644713,1.637296296,TAL1 DP-like with LMO2::TRB
10.536468,4.90994,SJ65,1,-0.005106872,-0.576749853,TAL1 DP-like with LMO2::TRB
11.038132,5.662741,SJ65,1,-0.000849604,0.570317695,TAL1 DP-like with LMO2::TRB
9.289068,7.546398,SJ65,1,-0.001124267,0.172356685,TAL1 DP-like with LMO2::TRB
10.668394,14.296334,SJ65,1,0.012471523,16.75565866,TAL1 DP-like with LMO2::TRB
10.220827,7.9713693,SJ65,1,0.00032534,1.98997266,TAL1 DP-like with LMO2::TRB
10.761003,12.524233,SJ65,1,0.002217459,9.360028696,TAL1 DP-like with LMO2::TRB
8.063039,8.705398,SJ65,1,-0.005167908,-0.49634541,TAL1 DP-like with LMO2::TRB
10.92468,12.563886,SJ65,1,0.005360818,7.931481121,TAL1 DP-like with LMO2::TRB
12.553249,12.3709345,SJ65,1,0.006428949,5.303500608,TAL1 DP-like with LMO2::TRB
9.242901,8.6182375,SJ65,1,-0.000742791,0.142454625,TAL1 DP-like with LMO2::TRB
7.665556,9.231842,SJ65,1,-0.006510702,-1.412560272,TAL1 DP-like with LMO2::TRB
8.877934,14.204346,SJ65,1,0.006795166,5.684790634,TAL1 DP-like with LMO2::TRB
7.209132,8.328875,SJ65,1,-0.009409916,-2.755210391,TAL1 DP-like with LMO2::TRB
10.662673,13.103727,SJ65,1,0.004948824,14.70771746,TAL1 DP-like with LMO2::TRB
11.564089,12.891623,SJ65,1,0.006551021,8.775161856,TAL1 DP-like with LMO2::TRB
8.8536415,13.696025,SJ65,1,0.001668134,2.001543264,TAL1 DP-like with LMO2::TRB
7.3184967,4.963355,SJ65,1,-0.010996854,-3.29114273,TAL1 DP-like with LMO2::TRB
13.055248,11.075166,SJ65,1,0.006184805,4.941457092,TAL1 DP-like with LMO2::TRB
12.47297,12.582099,SJ65,1,0.001851243,2.26968228,TAL1 DP-like with LMO2::TRB
11.090524,5.057117,SJ65,1,-0.001871959,-0.542429976,TAL1 DP-like with LMO2::TRB
8.068259,13.643595,SJ65,1,0.007420786,2.5634073,TAL1 DP-like with LMO2::TRB
8.73538,13.659901,SJ65,1,0.004628385,2.713412466,TAL1 DP-like with LMO2::TRB
12.921781,11.588413,SJ65,1,0.001973316,2.635960512,TAL1 DP-like with LMO2::TRB
9.009824,13.99762,SJ65,1,0.006337395,7.60661677,TAL1 DP-like with LMO2::TRB
9.929354,9.36395,SJ65,1,-0.009470952,-1.048060638,TAL1 DP-like with LMO2::TRB
13.116491,7.5059156,SJ65,1,0.000538967,4.509389394,TAL1 DP-like with LMO2::TRB
9.239936,13.161203,SJ65,1,-0.001994031,1.014550704,TAL1 DP-like with LMO2::TRB
8.103563,13.510942,SJ65,1,0.003377145,2.38823664,TAL1 DP-like with LMO2::TRB
8.315925,14.096258,SJ65,1,0.013722762,4.09951224,TAL1 DP-like with LMO2::TRB
11.158933,5.057651,SJ65,1,-0.003642005,-0.804691186,TAL1 DP-like with LMO2::TRB
7.4908934,10.322511,SJ65,1,0.000142232,0.113305576,TAL1 DP-like with LMO2::TRB
11.50318,12.421798,SJ65,1,0.002461603,5.00500923,TAL1 DP-like with LMO2::TRB
11.021361,13.993803,SJ65,1,0.006184805,11.47500346,TAL1 DP-like with LMO2::TRB
12.46468,6.157111,SJ65,1,-0.0018567,1.669554549,TAL1 DP-like with LMO2::TRB
9.41491,13.2075205,SJ65,1,0.014302604,12.38511161,TAL1 DP-like with LMO2::TRB
10.011631,5.1433115,SJ65,1,-0.006571738,-1.1725152,TAL1 DP-like with LMO2::TRB
7.7505527,11.36852,SJ65,1,-0.004389697,0.782139082,TAL1 DP-like with LMO2::TRB
10.089528,6.596722,SJ65,1,-0.005717232,-0.45085131,TAL1 DP-like with LMO2::TRB
8.951166,13.9100065,SJ65,1,0.011601758,4.254799329,TAL1 DP-like with LMO2::TRB
11.182965,13.181008,SJ65,1,0.002766785,5.1443284,TAL1 DP-like with LMO2::TRB
8.1648245,13.188305,SJ65,1,-1.04E-05,1.749010819,TAL1 DP-like with LMO2::TRB
9.407745,13.825621,SJ65,1,0.007024051,5.435473344,TAL1 DP-like with LMO2::TRB
8.7281065,12.595019,SJ65,1,0.002064869,2.40529512,TAL1 DP-like with LMO2::TRB
12.083085,12.925921,SJ65,1,0.026509823,18.6659364,TAL1 DP-like with LMO2::TRB
10.779014,5.6944337,SJ65,1,-0.004862727,-1.086783984,TAL1 DP-like with LMO2::TRB
12.559333,12.350664,SJ65,1,0.010579403,5.624528778,TAL1 DP-like with LMO2::TRB
11.80934,8.526893,SJ65,1,-0.004618583,-1.026327315,TAL1 DP-like with LMO2::TRB
10.747971,6.069612,SJ65,1,-0.006800623,-1.324595187,TAL1 DP-like with LMO2::TRB
10.546531,13.112466,SJ65,1,0.002492121,4.023910539,TAL1 DP-like with LMO2::TRB
11.284341,13.28513,SJ65,1,0.018636168,13.63229056,TAL1 DP-like with LMO2::TRB
6.93798,6.2169943,SJ65,1,-0.010417011,-2.165362896,TAL1 DP-like with LMO2::TRB
11.8593855,5.8338895,SJ65,1,-0.003703041,-0.667815762,TAL1 DP-like with LMO2::TRB
9.078782,7.063446,SJ65,1,-0.005076353,-0.466587196,TAL1 DP-like with LMO2::TRB
12.249654,11.779305,SJ65,1,0.002827821,9.177065716,TAL1 DP-like with LMO2::TRB
12.969118,6.8736625,SJ65,1,-4.09E-05,3.1405696,TAL1 DP-like with LMO2::TRB
12.143213,12.914471,SJ65,1,0.021199682,18.5516179,TAL1 DP-like with LMO2::TRB
10.118686,13.607529,SJ65,1,0.006505244,7.279812551,TAL1 DP-like with LMO2::TRB
8.813899,13.726143,SJ65,1,0.0053303,2.877386925,TAL1 DP-like with LMO2::TRB
12.228042,6.5185795,SJ65,1,-0.004313402,-0.882165003,TAL1 DP-like with LMO2::TRB
12.616288,8.205915,SJ65,1,-0.000254503,1.188498696,TAL1 DP-like with LMO2::TRB
12.251844,12.655663,SJ65,1,0.009038242,6.249518415,TAL1 DP-like with LMO2::TRB
10.029239,12.891344,SJ65,1,0.000416895,2.051252194,TAL1 DP-like with LMO2::TRB
12.343288,8.280066,SJ65,1,0.00032534,1.33196449,TAL1 DP-like with LMO2::TRB
9.78749,5.325685,SJ65,1,-0.005228944,-1.620340416,TAL1 DP-like with LMO2::TRB
12.244197,8.84776,SJ65,1,-0.000407093,0.365213048,TAL1 DP-like with LMO2::TRB
11.019791,5.5171914,SJ65,1,-0.003031645,-0.062174574,TAL1 DP-like with LMO2::TRB
12.6483135,10.228052,SJ65,1,0.001774948,1.669660321,TAL1 DP-like with LMO2::TRB
11.466217,12.851187,SJ65,1,0.011006656,4.34644782,TAL1 DP-like with LMO2::TRB
12.568251,12.427058,SJ65,1,0.008839875,7.31293717,TAL1 DP-like with LMO2::TRB
9.362478,9.819429,SJ65,1,-0.004633842,-1.781387256,TAL1 DP-like with LMO2::TRB
10.721981,13.160924,SJ65,1,-0.000712273,2.05486308,TAL1 DP-like with LMO2::TRB
8.821048,5.6886415,SJ65,1,-0.00622078,-0.94136523,TAL1 DP-like with LMO2::TRB
11.410923,5.6910396,SJ65,1,-0.00294009,0.68676699,TAL1 DP-like with LMO2::TRB
10.706653,14.330917,SJ65,1,0.007100347,13.66695775,TAL1 DP-like with LMO2::TRB
11.279714,9.0562105,SJ65,1,-0.002253434,0.606661286,TAL1 DP-like with LMO2::TRB
9.973957,3.5937035,SJ65,1,-0.010813746,-3.116065302,TAL1 DP-like with LMO2::TRB
6.9063964,10.176884,SJ65,1,-1.04E-05,-0.06085299,TAL1 DP-like with LMO2::TRB
8.337933,9.533115,SJ65,1,-0.004527029,-0.656696202,TAL1 DP-like with LMO2::TRB
9.7456665,4.926774,SJ65,1,-0.006876918,-1.873928448,TAL1 DP-like with LMO2::TRB
12.093675,12.911032,SJ65,1,0.005818588,2.518003764,TAL1 DP-like with LMO2::TRB
10.245418,4.6669908,SJ65,1,-0.007487279,-2.689533,TAL1 DP-like with LMO2::TRB
11.880757,6.6532083,SJ65,1,-0.0027875,0.504771008,TAL1 DP-like with LMO2::TRB
10.898588,11.663084,SJ65,1,0.002339531,4.224728782,TAL1 DP-like with LMO2::TRB
11.878442,10.777548,SJ65,1,0.00189702,3.433646205,TAL1 DP-like with LMO2::TRB
7.9748287,9.532304,SJ65,1,-0.007975568,-0.841416092,TAL1 DP-like with LMO2::TRB
12.086221,10.911122,SJ65,1,0.002705749,4.201974744,TAL1 DP-like with LMO2::TRB
10.366691,5.3956513,SJ65,1,-0.006648033,-1.312611021,TAL1 DP-like with LMO2::TRB
10.343098,6.528351,SJ65,1,-0.001688851,0.110618334,TAL1 DP-like with LMO2::TRB
8.258123,13.923972,SJ65,1,0.00658154,1.858112345,TAL1 DP-like with LMO2::TRB
7.406619,8.87873,SJ65,1,-0.009425175,-3.295127954,TAL1 DP-like with LMO2::TRB
13.063153,9.12365,SJ65,1,4.90E-06,1.400281191,TAL1 DP-like with LMO2::TRB
11.042906,5.310922,SJ65,1,-0.007060026,-1.53101624,TAL1 DP-like with LMO2::TRB
12.331836,7.027856,SJ65,1,-0.002253434,0.723739458,TAL1 DP-like with LMO2::TRB
10.223222,7.1283536,SJ65,1,-0.00373356,-0.12381822,TAL1 DP-like with LMO2::TRB
10.914787,14.013631,SJ65,1,0.006001697,11.84590723,TAL1 DP-like with LMO2::TRB
8.788777,14.008188,SJ65,1,0.020162069,8.885750503,TAL1 DP-like with LMO2::TRB
12.77829,11.563741,SJ65,1,0.003133,3.630594608,TAL1 DP-like with LMO2::TRB
12.936012,9.384894,SJ65,1,0.000813629,2.042382771,TAL1 DP-like with LMO2::TRB
11.147339,6.5932355,SJ65,1,-0.003580969,-0.491852617,TAL1 DP-like with LMO2::TRB
10.490567,13.419881,SJ65,1,0.006337396,6.236296794,TAL1 DP-like with LMO2::TRB
10.084387,9.184688,SJ65,1,-0.004160812,-1.058359122,TAL1 DP-like with LMO2::TRB
7.0139275,10.218117,SJ65,1,-0.00248232,-0.1652502,TAL1 DP-like with LMO2::TRB
12.991124,10.79871,SJ65,1,0.001927538,1.784463793,TAL1 DP-like with LMO2::TRB
11.12758,11.420703,SJ65,1,-0.000346057,0.61715712,TAL1 DP-like with LMO2::TRB
8.407895,13.354377,SJ65,1,0.000310081,1.036246365,TAL1 DP-like with LMO2::TRB
7.456699,9.051136,SJ65,1,-0.000773309,0.797595625,TAL1 DP-like with LMO2::TRB
7.3083415,9.04396,SJ65,1,-0.005946118,-1.15004017,TAL1 DP-like with LMO2::TRB
6.6836147,9.490077,SJ65,1,-0.011866618,-1.900986419,TAL1 DP-like with LMO2::TRB
13.14601,9.544814,SJ65,1,-0.000269762,1.542953739,TAL1 DP-like with LMO2::TRB
11.448164,12.733055,SJ65,1,0.00392647,12.08313279,TAL1 DP-like with LMO2::TRB
10.286614,10.96347,SJ65,1,0.000569485,3.808755424,TAL1 DP-like with LMO2::TRB
12.08286,11.143481,SJ65,1,0.000386376,2.201502479,TAL1 DP-like with LMO2::TRB
12.494412,12.312756,SJ65,1,0.009618085,11.34709686,TAL1 DP-like with LMO2::TRB
12.587099,10.744669,SJ65,1,-0.00013243,0.56889735,TAL1 DP-like with LMO2::TRB
10.081798,9.822785,SJ65,1,-0.001017454,0.855373652,TAL1 DP-like with LMO2::TRB
10.665574,13.578428,SJ65,1,0.007695448,14.14082929,TAL1 DP-like with LMO2::TRB
8.376119,12.962883,SJ65,1,-0.00200929,1.10239383,TAL1 DP-like with LMO2::TRB
9.245839,13.855692,SJ65,1,0.012013751,9.144563595,TAL1 DP-like with LMO2::TRB
7.692133,10.081044,SJ65,1,-0.008326525,-0.88828333,TAL1 DP-like with LMO2::TRB
12.152341,13.016981,SJ65,1,0.01295981,15.74450332,TAL1 DP-like with LMO2::TRB
8.282669,12.960178,SJ65,1,0.001179846,3.156920844,TAL1 DP-like with LMO2::TRB
10.605672,4.936084,SJ65,1,-0.00559516,-1.234612255,TAL1 DP-like with LMO2::TRB
12.277477,12.375669,SJ65,1,0.008504176,11.37325678,TAL1 DP-like with LMO2::TRB
9.632399,7.589996,SJ65,1,-0.004221848,-1.253351814,TAL1 DP-like with LMO2::TRB
11.898791,11.413663,SJ65,1,0.003743361,3.59676,TAL1 DP-like with LMO2::TRB
8.406654,6.4436603,SJ65,1,-0.006449665,-1.58802434,TAL1 DP-like with LMO2::TRB
10.135298,5.240613,SJ65,1,-0.00496954,-0.780383505,TAL1 DP-like with LMO2::TRB
9.40018,14.033955,SJ65,1,0.012715667,6.7831138,TAL1 DP-like with LMO2::TRB
11.036745,9.282424,SJ65,1,-0.001215821,0.415437685,TAL1 DP-like with LMO2::TRB
9.465893,5.284369,SJ65,1,-0.005991895,-2.200785356,TAL1 DP-like with LMO2::TRB
7.5866017,8.745833,SJ65,1,-0.000620719,0.19575356,TAL1 DP-like with LMO2::TRB
11.795875,7.064382,SJ65,1,-0.002970608,-0.469018576,TAL1 DP-like with LMO2::TRB
12.266727,12.665096,SJ65,1,0.015370736,17.61811758,TAL1 DP-like with LMO2::TRB
12.56025,12.200332,SJ65,1,0.000432153,1.946379622,TAL1 DP-like with LMO2::TRB
9.668974,14.288808,SJ65,1,0.008198997,8.24194734,TAL1 DP-like with LMO2::TRB
11.80946,10.97328,SJ65,1,0.002263237,7.268172749,TAL1 DP-like with LMO2::TRB
8.634813,13.226331,SJ65,1,-0.001505742,1.72783938,TAL1 DP-like with LMO2::TRB
7.099637,8.239905,SJ65,1,-0.00513739,-0.765118895,TAL1 DP-like with LMO2::TRB
8.669281,13.558063,SJ65,1,0.004887789,4.408311817,TAL1 DP-like with LMO2::TRB
7.547754,9.460359,SJ65,1,-0.0059156,-1.0315025,TAL1 DP-like with LMO2::TRB
10.457261,5.7051945,SJ65,1,-0.003092681,-0.113960296,TAL1 DP-like with LMO2::TRB
12.366243,11.158435,SJ65,1,0.001774948,6.575042006,TAL1 DP-like with LMO2::TRB
7.6786737,10.634357,SJ65,1,-0.004939022,-0.294367469,TAL1 DP-like with LMO2::TRB
11.134462,12.480095,SJ65,1,0.004033283,2.259565509,TAL1 DP-like with LMO2::TRB
8.081917,8.371462,SJ65,1,-0.005259462,-0.885098008,TAL1 DP-like with LMO2::TRB
7.439615,9.139825,SJ65,1,-0.002650169,-0.282985859,TAL1 DP-like with LMO2::TRB
8.975863,13.858866,SJ65,1,0.006520504,7.268357668,TAL1 DP-like with LMO2::TRB
9.898602,7.6241765,SJ65,1,-0.000666496,1.693965085,TAL1 DP-like with LMO2::TRB
7.6398096,10.553252,SJ65,1,-0.005045835,-0.505602202,TAL1 DP-like with LMO2::TRB
10.465433,5.3939114,SJ65,1,-0.002238175,-0.86766178,TAL1 DP-like with LMO2::TRB
12.104066,7.113338,SJ65,1,-0.00200929,1.786179948,TAL1 DP-like with LMO2::TRB
9.759166,9.556837,SJ65,1,-0.000574942,3.621335875,TAL1 DP-like with LMO2::TRB
12.736476,11.172038,SJ65,1,0.002202201,3.475935881,TAL1 DP-like with LMO2::TRB
11.862559,10.627773,SJ65,1,0.00189702,2.075432643,TAL1 DP-like with LMO2::TRB
7.6556745,10.065303,SJ65,1,-0.004130294,-1.196255187,TAL1 DP-like with LMO2::TRB
11.904182,9.686522,SJ65,1,0.00032534,2.291642355,TAL1 DP-like with LMO2::TRB
11.764354,6.9846325,SJ65,1,-0.004771173,-1.1279785,TAL1 DP-like with LMO2::TRB
7.5272617,3.9425824,SJ65,1,-0.010294939,-2.919242128,TAL1 DP-like with LMO2::TRB
7.705099,10.479153,SJ65,1,-0.00559516,-0.959806944,TAL1 DP-like with LMO2::TRB
12.402371,8.755714,SJ65,1,-0.001200562,0.385340403,TAL1 DP-like with LMO2::TRB
9.464621,9.60383,SJ65,1,-0.002299211,-0.32317567,TAL1 DP-like with LMO2::TRB
10.914714,4.9169073,SJ65,1,-0.004465993,-0.697982895,TAL1 DP-like with LMO2::TRB
8.117108,13.470728,SJ65,1,0.013539654,8.680258866,TAL1 DP-like with LMO2::TRB
12.235823,12.849368,SJ65,1,0.014562008,9.50560691,TAL1 DP-like with LMO2::TRB
12.205862,12.724303,SJ65,1,0.006245842,4.039041584,TAL1 DP-like with LMO2::TRB
9.969194,11.772037,SJ65,1,-0.002177139,0.695653833,TAL1 DP-like with LMO2::TRB
8.746342,13.119633,SJ65,1,-1.04E-05,3.376647456,TAL1 DP-like with LMO2::TRB
13.195846,10.373411,SJ65,1,0.001607099,2.269934208,TAL1 DP-like with LMO2::TRB
9.206689,14.193862,SJ65,1,0.016683012,7.61749812,TAL1 DP-like with LMO2::TRB
6.7211924,9.127359,SJ65,1,-0.005167908,-2.279223072,TAL1 DP-like with LMO2::TRB
11.65916,13.026762,SJ65,1,0.004719939,3.725239848,TAL1 DP-like with LMO2::TRB
10.521683,13.321835,SJ65,1,0.003789139,4.69980589,TAL1 DP-like with LMO2::TRB
9.053757,14.146803,SJ65,1,0.022298334,16.0654698,TAL1 DP-like with LMO2::TRB
11.483644,5.7590485,SJ65,1,-0.005534124,-1.19655162,TAL1 DP-like with LMO2::TRB
9.357972,13.628467,SJ65,1,0.006322137,7.724091717,TAL1 DP-like with LMO2::TRB
12.437989,11.234568,SJ65,1,0.002705749,3.84854432,TAL1 DP-like with LMO2::TRB
10.712565,12.885317,SJ65,1,0.008198997,7.730066256,TAL1 DP-like with LMO2::TRB
10.1835985,12.634692,SJ65,1,0.001805466,5.65206761,TAL1 DP-like with LMO2::TRB
8.192557,13.632897,SJ65,1,0.003972247,1.261512672,TAL1 DP-like with LMO2::TRB
12.592558,11.253242,SJ65,1,0.001698652,4.013222894,TAL1 DP-like with LMO2::TRB
7.852028,12.5054245,SJ65,1,-0.001200562,0.759487186,TAL1 DP-like with LMO2::TRB
12.417374,9.720377,SJ65,1,-0.000956418,1.583962638,TAL1 DP-like with LMO2::TRB
10.99812,5.1426396,SJ65,1,-0.004954281,0.00094703,TAL1 DP-like with LMO2::TRB
11.786554,7.099789,SJ65,1,-0.00310794,0.0091125,TAL1 DP-like with LMO2::TRB
11.6176605,7.8983154,SJ65,1,-0.004862727,-1.47554001,TAL1 DP-like with LMO2::TRB
8.926392,13.288566,SJ65,1,0.000996738,1.69162448,TAL1 DP-like with LMO2::TRB
8.541772,12.85885,SJ65,1,0.007558117,6.50968916,TAL1 DP-like with LMO2::TRB
12.379998,6.903102,SJ65,1,-0.003519933,1.43716194,TAL1 DP-like with LMO2::TRB
8.93528,14.013872,SJ65,1,0.00377388,5.891490666,TAL1 DP-like with LMO2::TRB
8.375073,14.250611,SJ65,1,0.025655316,5.687419936,TAL1 DP-like with LMO2::TRB
8.324788,13.667654,SJ65,1,0.004170615,2.94844552,TAL1 DP-like with LMO2::TRB
7.258867,10.215041,SJ65,1,-0.003916668,-0.767902779,TAL1 DP-like with LMO2::TRB
9.075979,6.2235503,SJ65,1,-0.003306307,1.043263134,TAL1 DP-like with LMO2::TRB
10.079871,5.3323493,SJ65,1,-0.00559516,-0.947927862,TAL1 DP-like with LMO2::TRB
10.250807,5.4302597,SJ65,1,-0.004923763,-1.006465358,TAL1 DP-like with LMO2::TRB
8.62131,8.002075,SJ65,1,-0.001627815,-0.468479384,TAL1 DP-like with LMO2::TRB
10.296925,13.086601,SJ65,1,0.000996738,3.090075162,TAL1 DP-like with LMO2::TRB
8.181711,13.4375925,SJ65,1,0.006077992,1.959983049,TAL1 DP-like with LMO2::TRB
9.544974,13.805275,SJ65,1,0.004109578,4.636163296,TAL1 DP-like with LMO2::TRB
11.12426,13.908868,SJ65,1,0.015263923,21.96308202,TAL1 DP-like with LMO2::TRB
9.100429,13.903419,SJ65,1,0.017110263,14.65578986,TAL1 DP-like with LMO2::TRB
10.0706,13.636645,SJ65,1,0.001652875,3.718353625,TAL1 DP-like with LMO2::TRB
11.875113,7.054398,SJ65,1,-0.00419133,-0.15523404,TAL1 DP-like with LMO2::TRB
8.398889,13.783707,SJ65,1,0.007222418,4.410875798,TAL1 DP-like with LMO2::TRB
7.654408,9.245517,SJ65,1,-0.010539083,-0.954476096,TAL1 DP-like with LMO2::TRB
12.349774,12.470393,SJ65,1,0.00142399,1.64758374,TAL1 DP-like with LMO2::TRB
10.0407915,8.128621,SJ65,1,-0.000162948,1.589228225,TAL1 DP-like with LMO2::TRB
11.440014,13.667105,SJ65,1,0.008443141,9.185095296,TAL1 DP-like with LMO2::TRB
8.393236,11.529227,SJ65,1,0.00143925,1.140463258,TAL1 DP-like with LMO2::TRB
9.907881,10.179889,SJ65,1,0.000142232,2.93054048,TAL1 DP-like with LMO2::TRB
11.865277,12.212741,SJ65,1,0.00172917,2.97378523,TAL1 DP-like with LMO2::TRB
9.26724,14.376268,SJ65,1,0.017293373,16.51303311,TAL1 DP-like with LMO2::TRB
9.333263,11.59286,SJ65,1,0.001225623,1.670819517,TAL1 DP-like with LMO2::TRB
9.845487,12.930551,SJ65,1,0.001759689,3.39208417,TAL1 DP-like with LMO2::TRB
10.387072,6.0624614,SJ65,1,-0.001688851,-0.174372835,TAL1 DP-like with LMO2::TRB
8.482631,13.536424,SJ65,1,0.012044269,11.51653457,TAL1 DP-like with LMO2::TRB
10.076548,12.580094,SJ65,1,-0.001276857,0.401224662,TAL1 DP-like with LMO2::TRB
12.2087145,6.416698,SJ65,1,-0.002177139,0.292102993,TAL1 DP-like with LMO2::TRB
12.556775,8.367861,SJ65,1,-0.012248094,-3.566535856,TAL1 DP-like with LMO2::TRB
10.745168,5.869014,SJ65,1,-0.005869823,-1.491730295,TAL1 DP-like with LMO2::TRB
10.079779,5.8827553,SJ65,1,-0.007044767,-1.976533107,TAL1 DP-like with LMO2::TRB
10.971954,13.897871,SJ65,1,0.00594066,9.912149113,TAL1 DP-like with LMO2::TRB
8.491313,12.577705,SJ65,1,-0.000101912,2.84570076,TAL1 DP-like with LMO2::TRB
12.640704,8.10054,SJ65,1,-0.010783228,-1.648214136,TAL1 DP-like with LMO2::TRB
12.572022,10.095926,SJ65,1,8.12E-05,2.8888231,TAL1 DP-like with LMO2::TRB
10.642652,14.46783,SJ65,1,0.015263923,25.30527907,TAL1 DP-like with LMO2::TRB
9.554577,7.2095532,SJ65,1,-0.004145553,-0.410433264,TAL1 DP-like with LMO2::TRB
9.920029,6.0060186,SJ65,1,-0.003352084,-0.148263255,TAL1 DP-like with LMO2::TRB
12.853548,7.16315,SJ65,1,-0.000407093,2.300604768,TAL1 DP-like with LMO2::TRB
7.6558323,10.428139,SJ65,1,-0.012248094,-1.634515392,TAL1 DP-like with LMO2::TRB
11.378599,4.941112,SJ65,1,-0.006419147,-1.655352144,TAL1 DP-like with LMO2::TRB
11.620362,5.8119617,SJ65,1,-0.003550451,-0.530712754,TAL1 DP-like with LMO2::TRB
9.83718,5.0553613,SJ65,1,-0.006022413,-1.33841093,TAL1 DP-like with LMO2::TRB
11.676304,7.43176,SJ65,1,-0.002833277,-0.634756705,TAL1 DP-like with LMO2::TRB
10.976799,5.7226954,SJ65,1,-0.003642005,-0.49561848,TAL1 DP-like with LMO2::TRB
8.6426735,13.660162,SJ65,1,0.004216392,2.249176662,TAL1 DP-like with LMO2::TRB
8.178587,12.094764,SJ65,1,-0.001475224,0.282748428,TAL1 DP-like with LMO2::TRB
10.7169895,13.651712,SJ65,1,0.006642575,8.490097275,TAL1 DP-like with LMO2::TRB
13.277202,9.25541,SJ65,1,0.001240883,3.28778541,TAL1 DP-like with LMO2::TRB
11.379454,6.889845,SJ65,1,-0.003092681,0.598884752,TAL1 DP-like with LMO2::TRB
10.2241535,5.345909,SJ65,1,-0.007029508,-2.476526976,TAL1 DP-like with LMO2::TRB
11.722258,13.014014,SJ65,1,0.002461604,2.4081808,TAL1 DP-like with LMO2::TRB
