UMAP1,UMAP2,Group,Sensitivity,Intensity_UpperQuartileIntensity_pBCL2,Intensity_MinIntensityEdge_BCL_2,subtype
-1.4832168,6.3870206,748,1,0.349671424,0.003939581,ETP-like
1.1518483,8.300944,748,1,0.278793261,0.008883504,ETP-like
-2.570472,5.184987,748,1,0.103032228,0.004855122,ETP-like
-2.584241,6.1545067,748,1,0.051586438,-0.000210873,ETP-like
4.4326982,0.92989844,748,1,0.005565219,-0.000210873,ETP-like
3.5833921,-0.5058131,748,1,0.022865139,-2.78E-05,ETP-like
-1.959238,4.5349236,748,1,0.295543872,0.004122689,ETP-like
1.3739983,7.7229834,748,1,0.179487564,-0.000210873,ETP-like
1.3649837,8.3380165,748,1,0.195959665,-0.000210873,ETP-like
-3.0671966,5.3906255,748,1,0.200819679,0.002352643,ETP-like
-1.9243802,4.750872,748,1,0.364789315,0.004855122,ETP-like
-2.3376734,3.7655435,748,1,0.166288503,-0.000210873,ETP-like
2.2439299,5.760567,748,1,0.131879405,0.000887777,ETP-like
-0.8639096,6.62941,748,1,0.072247155,-0.000210873,ETP-like
-3.0990753,4.434232,748,1,0.23522494,3.33E-05,ETP-like
-0.716687,6.632522,748,1,0.075909309,0.003634401,ETP-like
-1.073408,7.5985193,748,1,0.360150561,0.016329908,ETP-like
1.9385139,3.1448035,748,1,0.189833172,0.000277416,ETP-like
0.6281558,1.2057331,748,1,0.11142087,-0.000210873,ETP-like
-1.2643849,7.588061,748,1,0.19199995,0.003268184,ETP-like
-0.9278382,4.7290096,748,1,0.301925935,0.000399488,ETP-like
2.137545,7.510935,748,1,0.188612454,0.004061653,ETP-like
-0.5330458,5.2622075,748,1,0.201357551,-0.000210873,ETP-like
0.74048626,8.2470045,748,1,0.308166899,0.003390256,ETP-like
-0.88845915,7.58154,748,1,0.468516313,-8.88E-05,ETP-like
-0.38280421,7.6316156,748,1,0.395406537,0.005648591,ETP-like
3.8714876,2.3898714,748,1,0.087429881,-0.000210873,ETP-like
1.0936315,8.374322,748,1,0.237494722,-0.000210873,ETP-like
-3.092099,4.828035,748,1,0.141492583,0.004855122,ETP-like
5.594009,2.6804748,748,1,0.043346569,-0.000210873,ETP-like
-0.34690574,8.305138,748,1,0.507342883,0.037204248,ETP-like
0.60724366,8.29842,748,1,0.320648767,0.054416426,ETP-like
-2.6153352,4.973746,748,1,0.161157646,-0.000210873,ETP-like
4.1378207,3.0290859,748,1,-0.009419135,-0.000149873,ETP-like
-2.2975717,6.647679,748,1,0.146657773,0.004000617,ETP-like
-2.7861626,5.654636,748,1,0.117974621,0.003085076,ETP-like
-2.6762214,6.0818305,748,1,0.27584827,0.000643632,ETP-like
-2.4477847,5.9725842,748,1,0.174474962,0.003451292,ETP-like
-1.2536014,6.8216014,748,1,0.267989882,0.00021638,ETP-like
-1.7188339,6.836561,748,1,0.173475512,0.018649279,ETP-like
0.04474827,6.4170017,748,1,0.186117597,0.007723818,ETP-like
1.4327897,8.295411,748,1,0.233626552,0.021945228,ETP-like
-1.9258687,6.3481054,748,1,0.19822181,0.003878545,ETP-like
-2.5467415,5.372879,748,1,0.30426059,0.012057381,ETP-like
1.9448485,8.042709,748,1,0.197607644,0.054904715,ETP-like
-0.52650356,6.639144,748,1,0.296570041,0.000948813,ETP-like
-2.8947651,3.4742906,748,1,0.201597877,-0.000210873,ETP-like
-2.4504676,5.236321,748,1,0.226824858,-0.000210873,ETP-like
-2.419079,4.4354296,748,1,0.339249522,-0.000210873,ETP-like
-2.8227067,6.3238544,748,1,0.222079292,-2.78E-05,ETP-like
-3.1211243,4.249738,748,1,0.229914815,-0.000210873,ETP-like
3.0978236,2.9606264,748,1,0.050983705,-0.000210873,ETP-like
-2.6276202,4.853741,748,1,0.423494585,0.013217066,ETP-like
1.0613168,8.051613,748,1,0.298446901,0.000704668,ETP-like
-0.9823337,6.5991945,748,1,0.058483519,3.33E-05,ETP-like
-2.8647797,6.379565,748,1,0.213942416,-0.000210873,ETP-like
-0.42866525,7.760094,748,1,0.317734301,0.025241176,ETP-like
-3.1932707,4.2542543,748,1,0.304741241,0.004061653,ETP-like
-1.8310887,5.071552,748,1,0.187265851,0.004977194,ETP-like
-2.6351697,6.3865232,748,1,0.172041156,0.000643632,ETP-like
4.6295943,2.0869174,748,1,0.033290863,0.000399488,ETP-like
3.1307805,5.8339577,748,1,0.182302833,-0.000210873,ETP-like
-2.9080153,6.32346,748,1,0.230178036,0.000643632,ETP-like
-2.9641423,4.972148,748,1,0.175627031,-0.000149873,ETP-like
0.5426043,8.078778,748,1,0.300079592,0.006075844,ETP-like
-1.8933542,6.1317043,748,1,0.213118442,-2.78E-05,ETP-like
-2.4584632,4.6492133,748,1,0.26218383,-0.000210873,ETP-like
-0.6738039,6.603375,748,1,0.194471911,0.021517974,ETP-like
-1.2478296,6.8073373,748,1,0.086281639,-0.000149873,ETP-like
-2.7186594,5.0838113,748,1,0.253203877,-8.88E-05,ETP-like
3.2445655,5.4808116,748,1,0.053921067,0.006014808,ETP-like
3.7223253,-0.87432325,748,1,-7.30E-05,-0.000210873,ETP-like
2.5191698,6.015557,748,1,0.131070681,0.006930349,ETP-like
-2.691493,6.453587,748,1,0.302948304,0.007479674,ETP-like
-2.843008,4.123644,748,1,0.340596125,0.005343411,ETP-like
-1.9150095,4.925335,748,1,0.240401574,0.016696124,ETP-like
4.0059805,1.9142076,748,1,0.063789841,3.33E-05,ETP-like
-3.0825973,4.359274,748,1,0.23289413,0.000948813,ETP-like
-2.2981877,6.7222486,748,1,0.21188245,0.004672014,ETP-like
-1.8445544,6.7972527,748,1,0.281173684,0.006564133,ETP-like
-2.7617028,6.016721,748,1,0.149946101,-0.000210873,ETP-like
2.1488,7.6658382,748,1,0.19407519,3.33E-05,ETP-like
-0.42633322,7.732649,748,1,0.432085403,-0.000210873,ETP-like
4.115003,1.5705857,748,1,0.040481679,-0.000149873,ETP-like
3.4875193,5.150236,748,1,0.070461847,0.000582596,ETP-like
-2.8961017,4.648632,748,1,0.267265089,-0.000210873,ETP-like
-2.3599522,5.109481,748,1,0.36712011,0.005343411,ETP-like
-1.979883,5.8352976,748,1,0.122830816,0.0058317,ETP-like
-1.6421415,3.9178507,748,1,0.538162314,0.000948813,ETP-like
-2.2997584,5.324639,748,1,0.141427741,-0.000210873,ETP-like
-1.2018378,3.150618,748,1,0.095784191,-0.000210873,ETP-like
0.660597,4.9390526,748,1,0.083473973,-0.000210873,ETP-like
-2.4906712,5.9614625,748,1,0.218710877,0.001986426,ETP-like
-2.8252478,4.6073804,748,1,0.30941049,0.005892736,ETP-like
3.0063286,5.9623423,748,1,0.082150258,0.004061653,ETP-like
6.057811,2.736348,748,1,0.043819595,0.000399488,ETP-like
0.27557343,3.7439964,748,1,0.203116142,3.33E-05,ETP-like
-2.8608553,3.7373831,748,1,0.220595368,-0.000210873,ETP-like
2.557626,1.7480283,748,1,0.050014753,-0.000210873,ETP-like
0.83197623,7.288557,748,1,0.235713236,-0.000210873,ETP-like
-2.168935,6.0183725,748,1,0.304600098,-0.000210873,ETP-like
1.824346,7.3517184,748,1,0.279510446,0.004672014,ETP-like
-2.7019856,3.804557,748,1,0.191198863,-8.88E-05,ETP-like
2.4327817,7.336321,748,1,0.222411193,0.003573364,ETP-like
-0.8714089,7.4139013,748,1,0.828987845,0.00162021,ETP-like
-2.4160836,4.177349,748,1,0.33631216,-0.000210873,ETP-like
-1.8504043,6.796296,748,1,0.298599474,0.005953772,ETP-like
-2.0625672,4.960535,748,1,0.334648915,0.003451292,ETP-like
-0.9385171,7.874145,748,1,0.715174578,0.002474715,ETP-like
5.6005726,0.13512343,748,1,0.030544244,0.002474715,ETP-like
5.265532,2.8285263,748,1,0.018245466,0.007662782,ETP-like
-1.6866578,2.632859,748,1,0.141084418,-0.000210873,ETP-like
1.3872626,6.781932,748,1,0.174696215,0.009676973,ETP-like
-0.94533074,6.7752976,748,1,0.134320863,0.005648591,ETP-like
3.407246,-0.9499978,748,1,0.019882001,-0.000210873,ETP-like
-2.054158,6.8572583,748,1,0.15096844,-0.000210873,ETP-like
-2.797339,5.4646764,748,1,0.25643117,0.000277416,ETP-like
-2.4231236,6.7664576,748,1,0.134137743,-0.000210873,ETP-like
-2.777544,5.299714,748,1,0.376008489,0.001498138,ETP-like
-3.001466,5.2382283,748,1,0.221659668,0.001376065,ETP-like
-1.6584198,6.9689794,748,1,0.115304299,0.02768262,ETP-like
-2.1781075,5.890543,748,1,0.134347543,0.002657823,ETP-like
0.34236723,1.7307595,748,1,0.077767097,-0.000149873,ETP-like
-2.910821,4.9370813,748,1,0.200026192,0.000887777,ETP-like
4.4695935,0.8582174,748,1,0.032543175,-0.000210873,ETP-like
0.6001354,3.6439168,748,1,0.166837827,-0.000210873,ETP-like
-2.88138,5.538949,748,1,0.248927549,0.000277416,ETP-like
0.8988525,7.9740834,748,1,0.235957384,-0.000210873,ETP-like
-1.305569,5.4380636,748,1,0.063915722,0.000826741,ETP-like
-0.36161935,8.521233,748,1,0.267623671,0.000399488,ETP-like
-2.486912,4.6399155,748,1,0.287796088,0.000765704,ETP-like
-1.8142341,6.2631416,748,1,0.130933352,0.01816099,ETP-like
-2.1417727,6.337904,748,1,0.207258977,0.018405135,ETP-like
-0.76673675,7.5221615,748,1,0.433290847,0.008517288,ETP-like
-2.5404341,6.011839,748,1,0.147779309,0.001192957,ETP-like
-2.0872042,6.4509835,748,1,0.208437734,-0.000210873,ETP-like
5.1319118,-0.5299528,748,1,-0.011219702,-0.000210873,ETP-like
2.391277,4.448078,748,1,0.05307037,-0.000210873,ETP-like
-2.0645206,5.466391,748,1,0.299431108,-0.000210873,ETP-like
-2.3584287,6.1355915,748,1,0.240462609,0.001803318,ETP-like
-1.434727,5.797931,748,1,0.156866052,0.003390256,ETP-like
-0.8282711,6.6174107,748,1,0.080590017,0.002718859,ETP-like
-2.3129404,6.4599032,748,1,0.211970196,0.018771351,ETP-like
-2.9202046,5.279335,748,1,0.183828749,-0.000149873,ETP-like
2.7422197,2.3253345,748,1,0.023067318,0.002352643,ETP-like
-2.5380726,4.068206,748,1,0.09419344,0.00052156,ETP-like
-1.9808146,5.644461,748,1,0.216750093,0.003817509,ETP-like
-2.9488885,4.8861904,748,1,0.192587413,-0.000210873,ETP-like
-2.9587424,5.1199923,748,1,0.234122493,0.003756473,ETP-like
-2.939831,4.7930675,748,1,0.324921288,0.006503097,ETP-like
-2.4044986,6.0957036,748,1,0.229170926,0.011630128,ETP-like
-1.6392735,6.4536843,748,1,0.17664937,0.015963691,ETP-like
-0.8455988,6.5575747,748,1,0.169920154,0.001009849,ETP-like
0.79806215,0.5928403,748,1,0.055614818,-0.000210873,ETP-like
-2.1986206,5.9716063,748,1,0.24862618,0.000704668,ETP-like
-1.1857396,6.877062,748,1,0.315838367,0.018649279,ETP-like
-2.6208868,5.8595347,748,1,0.231471219,-0.000210873,ETP-like
0.223622,7.851313,748,1,0.354081281,0.081943699,ETP-like
2.3696973,0.52272815,748,1,0.055904735,-0.000210873,ETP-like
0.4488267,8.797797,748,1,0.337723621,0.011202875,ETP-like
-1.9215591,4.677269,748,1,0.340241351,-2.78E-05,ETP-like
-2.491399,5.480589,748,1,0.147458859,0.003451292,ETP-like
-3.0670638,4.46197,748,1,0.234603145,0.000643632,ETP-like
2.8546844,6.009366,748,1,0.162008338,0.005343411,ETP-like
2.6218443,6.474089,748,1,0.158102043,0.006991385,ETP-like
-1.5933564,4.446911,748,1,0.355939061,0.000277416,ETP-like
-2.751573,5.460125,748,1,0.221938141,-0.000210873,ETP-like
-2.1263819,6.235566,748,1,0.170252033,0.00442787,ETP-like
-1.8662333,4.4787126,748,1,0.400365718,0.002657823,ETP-like
-2.5383916,5.339349,748,1,0.335202046,0.011630128,ETP-like
-2.2903166,4.8793983,748,1,0.304363579,0.00021638,ETP-like
-2.0226076,4.043651,748,1,0.425501131,-0.000210873,ETP-like
-1.1017152,6.8201375,748,1,0.15701101,0.017550629,ETP-like
-2.572687,4.2740264,748,1,0.472468384,0.002230571,ETP-like
0.88311636,7.8189297,748,1,0.392240294,0.006686205,ETP-like
3.322672,-0.49040127,748,1,0.026542567,-0.000210873,ETP-like
1.7072768,7.3187714,748,1,0.204207167,0.006075844,ETP-like
1.9273152,7.3326306,748,1,0.221785553,0.002230571,ETP-like
-0.29264325,8.315811,748,1,0.12894968,0.009432829,ETP-like
1.2645686,7.767002,748,1,0.197935716,0.005343411,ETP-like
-2.799417,5.686386,748,1,0.209502049,0.001315029,ETP-like
-1.9474796,5.309249,748,1,0.2702711,0.001009849,ETP-like
-1.9922271,5.155238,748,1,0.315697216,0.008700396,ETP-like
1.5830581,7.6479278,748,1,0.245711722,0.020114145,ETP-like
-2.3204856,5.3398895,748,1,0.237921983,-0.000149873,ETP-like
-2.4040203,5.3774796,748,1,0.249694325,-0.000210873,ETP-like
-2.3946052,4.4122562,748,1,0.373277136,0.002840931,ETP-like
-0.22489958,6.644364,748,1,0.166280873,0.001559174,ETP-like
-3.0942726,5.0923715,748,1,0.196882852,-0.000210873,ETP-like
-3.0767972,4.7084317,748,1,0.259353273,0.00021638,ETP-like
-1.7882085,6.427627,748,1,0.173643358,0.012484633,ETP-like
-1.3850842,3.9103656,748,1,0.087864757,-8.88E-05,ETP-like
-2.5862854,3.2934852,748,1,0.160886817,-0.000210873,ETP-like
-1.001987,4.098328,748,1,0.762511887,0.00302404,ETP-like
-1.7440591,5.1530595,748,1,0.294006504,0.016696124,ETP-like
-1.6741853,6.4217916,748,1,0.17592457,0.002108498,ETP-like
2.8563116,6.376019,748,1,0.196447961,0.005770664,ETP-like
1.370512,8.348176,748,1,0.300125383,0.003939581,ETP-like
2.509688,6.425795,748,1,0.126660817,-0.000210873,ETP-like
-2.3546965,4.8527117,748,1,0.327950217,-8.88E-05,ETP-like
-1.966496,4.5256224,748,1,0.374581777,-0.000210873,ETP-like
-2.5907161,5.1183906,748,1,0.264388748,0.00332922,ETP-like
3.3792078,5.2055874,748,1,0.133267977,0.000704668,ETP-like
-1.2897251,7.180735,748,1,0.343613588,-0.000210873,ETP-like
-2.359852,3.3943915,748,1,0.165556081,0.000338452,ETP-like
-2.680805,5.580007,748,1,0.360276439,0.003512328,ETP-like
-3.0830538,5.4650073,748,1,0.197188028,3.33E-05,ETP-like
0.113181986,8.561079,748,1,0.257796862,0.010470442,ETP-like
-2.9567077,5.1110644,748,1,0.240268052,0.004610978,ETP-like
-2.4116638,6.325206,748,1,0.136075639,0.000582596,ETP-like
-2.6500452,3.9519458,748,1,0.318493426,-0.000210873,ETP-like
-2.8650815,4.480638,748,1,0.197493203,0.004672014,ETP-like
-2.310623,5.837419,748,1,0.137303986,0.002718859,ETP-like
-2.74472,5.3936653,748,1,0.182630904,0.000704668,ETP-like
-1.6675211,7.1503463,748,1,0.12133161,0.002901968,ETP-like
-0.07675862,8.5587845,748,1,0.208002843,0.004977194,ETP-like
-0.56769824,3.713235,748,1,0.487796106,0.004183725,ETP-like
0.83812445,7.631236,748,1,0.293907322,0.035067988,ETP-like
1.4186251,5.4084573,748,1,0.080700644,0.004916158,ETP-like
-0.57921207,4.322676,748,1,0.374558904,0.003756473,ETP-like
-2.1519573,6.84328,748,1,0.257751085,0.00021638,ETP-like
-0.7924663,3.822154,748,1,0.369752288,0.00021638,ETP-like
0.49904525,7.904787,748,1,0.264587112,0.004488906,ETP-like
-2.6707742,4.8755636,748,1,0.222346321,-0.000210873,ETP-like
-0.33905658,5.8349338,748,1,0.093853928,0.006991385,ETP-like
0.21753085,1.7264098,748,1,0.088803195,9.43E-05,ETP-like
2.3034642,-0.2749471,748,1,0.100262709,-0.000210873,ETP-like
-2.5967393,5.110849,748,1,0.227156736,0.010226298,ETP-like
-0.7476884,7.6505322,748,1,0.176946923,-0.000210873,ETP-like
-2.2287333,6.889284,748,1,0.192648471,0.016574052,ETP-like
-2.6029592,5.6111016,748,1,0.248107381,-0.000210873,ETP-like
-2.6930733,5.0518317,748,1,0.358773433,0.004672014,ETP-like
3.4669363,0.5147426,748,1,0.051899247,-0.000210873,ETP-like
5.520655,-0.20297658,748,1,-0.010060012,-0.000210873,ETP-like
-1.8754863,4.136257,748,1,0.414213293,0.005282375,ETP-like
-0.6069658,3.5683045,748,1,0.484378063,0.00052156,ETP-like
3.9160979,-0.2334786,748,1,0.018626951,-0.000210873,ETP-like
-2.8303804,5.7088056,748,1,0.117719032,-0.000210873,ETP-like
-0.13798596,3.5135694,748,1,0.159605064,-2.78E-05,ETP-like
-0.37661514,3.5523267,748,1,0.331879415,-8.88E-05,ETP-like
-1.5956486,6.2427745,748,1,0.257850267,0.017184413,ETP-like
-2.0718052,7.0344925,748,1,0.343735673,0.003573364,ETP-like
-1.7743522,6.328164,748,1,0.163484648,0.00021638,ETP-like
2.0294306,5.891093,748,1,0.082752984,0.005099267,ETP-like
-1.8214768,6.42611,748,1,0.284835853,0.014193644,ETP-like
-3.2752268,5.897389,748,1,0.135205873,0.00302404,ETP-like
-2.3437479,6.647203,748,1,0.273696758,-0.000210873,ETP-like
-1.9879279,5.474498,748,1,0.207812108,0.017306485,ETP-like
-2.382089,4.998214,748,1,0.242278427,0.011874272,ETP-like
5.048456,1.074237,748,1,0.009120576,-0.000210873,ETP-like
-1.6735004,6.246458,748,1,0.11944712,3.33E-05,ETP-like
-2.4751582,6.445883,748,1,0.268401869,0.018954459,ETP-like
-2.5333562,4.379423,748,1,0.479052671,3.33E-05,ETP-like
-2.3055365,4.141129,748,1,0.134076707,-2.78E-05,ETP-like
0.36035192,6.257776,748,1,0.108700954,0.000277416,ETP-like
-2.2991343,5.0152326,748,1,0.224497862,0.003146112,ETP-like
2.6284382,1.3324944,748,1,0.050548815,0.000277416,ETP-like
3.0273046,0.36485362,748,1,0.04555912,-0.000210873,ETP-like
-2.6041563,4.640975,748,1,0.241240807,0.001742282,ETP-like
-3.0014985,3.933792,748,1,0.32914804,-0.000210873,ETP-like
-0.23290235,7.3432436,748,1,0.208555982,0.013278102,ETP-like
4.855437,2.4496403,748,1,0.097813636,-0.000149873,ETP-like
-2.8135133,4.716042,748,1,0.457812138,0.009738009,ETP-like
-2.6560192,4.774925,748,1,0.228385099,-0.000210873,ETP-like
3.6800385,2.7896144,748,1,0.013934795,-0.000210873,ETP-like
3.8987648,1.4952148,748,1,0.036636412,0.003512328,ETP-like
-2.7486217,6.2134576,748,1,0.15930368,0.000948813,ETP-like
-2.5574358,5.262201,748,1,0.20923502,-0.000210873,ETP-like
-0.3166789,2.4465501,748,1,0.105977215,-0.000210873,ETP-like
-1.3786236,5.680864,748,1,0.081154604,-0.000149873,ETP-like
-0.845257,6.047254,748,1,0.199438729,0.00052156,ETP-like
6.368542,1.8342885,748,1,0.002437122,9.43E-05,ETP-like
-0.12586635,1.5778196,748,1,0.095765122,-0.000210873,ETP-like
-2.5243206,6.0676813,748,1,0.166059621,0.000399488,ETP-like
0.2829959,1.6631659,748,1,0.059547831,-0.000210873,ETP-like
-1.4364452,3.9197333,748,1,0.550663241,0.002352643,ETP-like
-3.0517297,4.1994066,748,1,0.185442388,3.33E-05,ETP-like
-2.1828027,6.411064,748,1,0.131040164,-0.000149873,ETP-like
2.9980361,-0.5305028,748,1,0.032573693,-0.000210873,ETP-like
-3.0294623,5.3242426,748,1,0.316219844,0.003146112,ETP-like
-3.089473,4.920089,748,1,0.292511143,0.000399488,ETP-like
-3.112207,4.5395947,748,1,0.134854921,-0.000210873,ETP-like
2.176508,3.3772738,748,1,0.03153608,-0.000210873,ETP-like
-1.9962648,6.3608694,748,1,0.187361218,0.009799045,ETP-like
-2.5478113,6.5840025,748,1,0.175123468,0.0058317,ETP-like
-1.9575293,3.5383987,748,1,0.451700874,0.001253993,ETP-like
-2.4633272,4.004914,748,1,0.30391343,0.000460524,ETP-like
-2.9737277,4.4621835,748,1,0.221156128,-0.000210873,ETP-like
-2.6679878,6.0353136,748,1,0.176870637,-0.000210873,ETP-like
-3.0642407,4.314654,748,1,0.161298797,0.001315029,ETP-like
3.0406332,1.915196,748,1,0.172514186,-0.000210873,ETP-like
-2.8839786,5.439878,748,1,0.131261416,0.00302404,ETP-like
1.8601301,8.029776,748,1,0.144780912,-0.000210873,ETP-like
2.4819756,-0.041424178,748,1,0.066372428,-0.000210873,ETP-like
1.5472832,2.8386462,748,1,0.098214195,-0.000210873,ETP-like
-2.7191978,6.0712023,748,1,0.286949225,0.000704668,ETP-like
4.8975186,1.3403203,748,1,0.079251036,-0.000210873,ETP-like
-0.42839813,5.8878417,748,1,0.120831885,-8.88E-05,ETP-like
3.384811,-0.5283408,748,1,0.088284381,-0.000210873,ETP-like
-2.3259795,6.7270756,748,1,0.33395464,9.43E-05,ETP-like
-2.892843,5.383344,748,1,0.240050622,0.006686205,ETP-like
-2.5605714,4.913964,748,1,0.097615268,0.00192539,ETP-like
-2.0701294,6.7598243,748,1,0.145505704,0.002718859,ETP-like
-1.576811,6.6134586,748,1,0.136167206,-0.000210873,ETP-like
3.828625,1.5625569,748,1,0.050136824,-0.000149873,ETP-like
3.8871305,-0.06686882,748,1,0.042427205,-0.000210873,ETP-like
-1.3834304,5.939001,748,1,0.230086483,0.003085076,ETP-like
-2.4472837,4.2600265,748,1,0.419260197,0.001986426,ETP-like
-2.5797694,5.309336,748,1,0.244017966,-0.000210873,ETP-like
2.4770825,-0.5256049,748,1,0.030086473,3.33E-05,ETP-like
2.9004583,6.2157216,748,1,0.122235693,0.001192957,ETP-like
-2.5371718,2.0569298,748,1,0.244586356,-0.000210873,ETP-like
2.5274012,5.9993815,748,1,0.119328864,0.010897695,ETP-like
2.7122176,3.3497784,748,1,0.086171009,-0.000210873,ETP-like
-1.9630986,4.5189505,748,1,0.49139721,-0.000210873,ETP-like
-2.33988,4.854524,748,1,0.298607104,0.003512328,ETP-like
0.33736372,1.3859634,748,1,0.061893903,-0.000210873,ETP-like
-0.9263228,7.776474,748,1,0.279624887,-0.000210873,ETP-like
2.7931807,1.8302742,748,1,0.083985158,-2.78E-05,ETP-like
2.469007,-0.09069143,748,1,0.047771685,-0.000210873,ETP-like
-0.07665548,7.5814214,748,1,0.372041174,-0.000210873,ETP-like
-2.909089,5.779469,748,1,0.226309866,0.001253993,ETP-like
0.4891302,8.314839,748,1,0.221594818,0.000643632,ETP-like
-2.5470605,4.4713264,748,1,0.287586287,0.005709628,ETP-like
0.17184334,7.7013254,748,1,0.294777088,0.016329908,ETP-like
-1.8651754,5.280441,748,1,0.329785109,0.008334179,ETP-like
-2.6159809,6.4315066,748,1,0.241591789,0.003146112,ETP-like
-1.3071961,6.533064,748,1,0.227919691,0.012118417,ETP-like
-2.7744727,4.5662613,748,1,0.215559878,0.000460524,ETP-like
-1.721621,4.1596727,748,1,0.68689961,0.005770664,ETP-like
-3.1527872,4.9048257,748,1,0.195742235,-0.000149873,ETP-like
-2.9496887,5.3868337,748,1,0.164224722,-0.000210873,ETP-like
-0.44549075,8.055844,748,1,0.192167804,0.007723818,ETP-like
-2.6104896,5.7716074,748,1,0.206785955,0.000460524,ETP-like
-1.5906004,6.5544324,748,1,0.229735516,0.004610978,ETP-like
-0.08783913,4.0384693,748,1,0.14996899,-0.000210873,ETP-like
3.915153,1.1066657,748,1,0.060940214,-0.000210873,ETP-like
-2.4761372,6.3784285,748,1,0.123464063,0.004000617,ETP-like
-2.1536198,5.8067846,748,1,0.290886052,0.022250407,ETP-like
-2.7381928,3.718723,748,1,0.159399055,-0.000210873,ETP-like
5.8593884,0.18963932,748,1,-0.005703563,-0.000210873,ETP-like
1.812711,0.92385775,748,1,0.07375779,-0.000210873,ETP-like
-2.8902333,5.753347,748,1,0.186384626,0.000948813,ETP-like
-0.56887525,7.719453,748,1,0.251296498,0.016818196,ETP-like
3.5756738,-0.5564234,748,1,0.169012241,0.004610978,ETP-like
-2.6428094,5.196651,748,1,0.298839808,0.00021638,ETP-like
1.3195776,4.50804,748,1,0.036933963,-2.78E-05,ETP-like
-2.7256534,4.3304367,748,1,0.365910851,0.006564133,ETP-like
-2.2165442,5.0490146,748,1,0.36666999,0.001253993,ETP-like
-0.59757495,3.9021404,748,1,0.763786026,0.02658397,ETP-like
-2.5141644,4.223278,748,1,0.356011547,-0.000210873,ETP-like
-2.095092,6.3257847,748,1,0.124845006,0.001864354,ETP-like
-2.8428817,5.631216,748,1,0.217177339,-0.000210873,ETP-like
1.0931062,7.3989425,748,1,0.215041079,0.007601746,ETP-like
-2.8325968,5.5694466,748,1,0.374398657,0.003207148,ETP-like
1.381547,8.080979,748,1,0.313667752,0.005526519,ETP-like
-2.6118338,5.338183,748,1,0.208540731,0.011813236,ETP-like
-3.0934858,4.456101,748,1,0.226340391,0.003268184,ETP-like
0.9408328,7.4301987,748,1,0.24454058,0.001070885,ETP-like
4.0067253,2.236444,748,1,0.014362056,-2.78E-05,ETP-like
-0.9628729,6.505687,748,1,0.09974391,0.000582596,ETP-like
1.3296118,8.304889,748,1,0.341298044,0.003146112,ETP-like
0.01985105,3.8007276,748,1,0.843926378,0.00302404,ETP-like
0.113566004,6.383353,748,1,0.094040845,-0.000210873,ETP-like
3.339453,3.0203812,748,1,0.051433839,-0.000210873,ETP-like
-2.2233143,3.5422833,748,1,0.370744147,3.33E-05,ETP-like
-1.888399,3.4585674,748,1,0.397355862,0.004122689,ETP-like
0.558226,6.1416764,748,1,0.08758628,0.017733737,ETP-like
-2.4331424,3.9782465,748,1,0.586888157,-8.88E-05,ETP-like
-1.3228688,6.72048,748,1,0.139402099,-2.78E-05,ETP-like
2.8811958,2.7017639,748,1,0.038692557,0.001498138,ETP-like
-3.1168587,5.846266,748,1,0.199034371,0.009615937,ETP-like
-0.41557866,7.5690274,748,1,0.405794092,0.003512328,ETP-like
-2.5741394,5.150273,748,1,0.217265077,0.009188685,ETP-like
-2.954058,4.496851,748,1,0.1814636,-0.000210873,ETP-like
-0.423893,7.5021935,748,1,0.454199531,0.017916846,ETP-like
-2.338615,6.7131567,748,1,0.208674237,0.000277416,ETP-like
-2.5141895,5.2601457,748,1,0.293838665,0.009310757,ETP-like
-3.007463,4.2748327,748,1,0.324616112,3.33E-05,ETP-like
-2.5157425,6.198944,748,1,0.216956087,0.007113458,ETP-like
-1.3186842,6.757654,748,1,0.11416369,0.001070885,ETP-like
-1.0434363,2.6969473,748,1,0.048374407,-0.000210873,ETP-like
-2.4443886,5.2733827,748,1,0.200621315,-2.78E-05,ETP-like
-2.9352314,3.929745,748,1,0.196692095,-0.000210873,ETP-like
-1.1929497,4.623402,748,1,0.674455889,0.017794774,ETP-like
-2.0398333,6.004757,748,1,0.222258605,0.001009849,ETP-like
-2.5877683,5.0559416,748,1,0.225710944,0.008883504,ETP-like
-2.8777804,5.389182,748,1,0.195356943,0.00302404,ETP-like
-2.720481,5.972578,748,1,0.211050846,0.005343411,ETP-like
1.4477389,6.9621773,748,1,0.086727955,0.000460524,ETP-like
-2.076217,6.6524987,748,1,0.14090512,0.004610978,ETP-like
-2.8845878,3.8527794,748,1,0.276157275,-0.000210873,ETP-like
-1.8113086,6.2206683,748,1,0.141767241,0.004366834,ETP-like
-2.2538252,4.7838216,748,1,0.304802277,0.012545669,ETP-like
2.1369252,0.55741626,748,1,0.089825549,-0.000210873,ETP-like
-1.384751,6.489741,748,1,0.169737049,-0.000210873,ETP-like
1.7424803,5.943817,748,1,0.085347019,0.004855122,ETP-like
-2.7009099,4.606961,748,1,0.137036957,0.000948813,ETP-like
-2.7361503,5.090663,748,1,0.25231506,-8.88E-05,ETP-like
-2.7871902,5.060978,748,1,0.342968904,0.001253993,ETP-like
-2.4248037,4.8901563,748,1,0.262633957,0.005953772,ETP-like
-2.908061,5.178432,748,1,0.243773826,0.007662782,ETP-like
